state,test_id,recall_vote,district,census_fips,ca_race,ca_gender,ca_partyaffiliation,ca_voterstatus,ca_age,co_find,di_statehousedistrict,di_uniqueprecinctcode,es_genrate,es_anyprimary,hh_totalpersons,hh_totalhh2s,hh_ageavg,hh_children,hh_white,hh_black,hh_asian,hh_hispanic,hh_otherrace,hh_dems,hh_reps,hh_type,hh_partisanbehave,sy_marriagescore,sy_educscore,sy_gunscore,ac_pctwhite,ac_pctblack,ac_pctindianalaskan,ac_pctasian,ac_pcthawaiianpacific,ac_pctotherrace,ac_pcthispaniclatino,ac_pctnonenglishspkrs,ac_pctalternativeworkschedule,ac_pctgraduatedegree,ac_pctarmedforces,ac_pctveterans,ac_pctpublicassistance,ac_pcthhsincome200kplus,ac_medianhhincome,sy_partisanscore2012,sy_voteprop2012,sy_ideologymodel,density_cluster,member_type_status,afl_mem
CO,679530,Yes,03,08101002907,C,M,REP,A,37,80000,46,3035e6,0.0918,N,3,3,37.67,0,3,0,0,0,0,1,1,O,DR,0.525,0.531,0.427,0.806054,0,0.007771,0.005632,0,0.016191,0.162971,0.051988,0.133034,0.107278,0,0.200446,0.005097,0.033639,76083,8.99,89.7,38.5,Rural,NA,0
CO,397741,Yes,03,08101002200,C,F,REP,A,53,39000,46,3035e6,0.949,Y,3,1,56,0,3,0,0,0,0,0,2,MN,R,0.817,0.416,0.439,0.425949,0,0.015331,0,0,0,0.574051,0.352713,0.031348,0.024096,0,0.074434,0.166667,0,23214,2.97,98.7,17.8,Suburban,NA,0
CO,637770,No,03,08101002909,C,M,DEM,A,44,61000,46,3035e6,0.9875,Y,4,4,38.5,0,3,0,0,1,0,4,0,GR,D,0.843,0.454,0.502,0.593338,0,0.009121,0,0,0.046842,0.350451,0.087279,0.122752,0.052059,0,0.162446,0.088208,0.009285,38474,98.02,98.3,71,Rural,NA,0
CO,1589975,No,03,08101002808,C,F,NPA,A,35,193000,46,3035e6,0.3679,N,4,3,57.25,1,4,0,0,0,0,2,1,MC,DR,0.908,0.739,0.17,0.678096,0,0.005032,0.006858,0,0,0.312626,0.249423,0.078203,0.194866,0,0.199599,0.020785,0.13164,103636,82.97,93.2,67.6,Suburban,NA,0
CO,2867707,No,03,08101002802,C,M,DEM,A,54,41000,46,3035e6,0.7609,N,4,4,49.75,0,3,0,0,1,0,2,0,GN,D,0.314,0.401,0.403,0.525892,0,0.003046,0,0,0,0.474108,0.30663,0.121212,0.076453,0,0.156514,0.154696,0,40128,88.06,89.2,58.3,Suburban,NA,0
CO,3150145,Yes,03,08101002807,C,F,NPA,A,49,116000,46,3035e6,0.6225,Y,4,1,40.33,3,4,0,0,0,0,0,2,MC,R,0.844,0.499,0.322,0.575455,0,0.003916,0.02922,0,0,0.395325,0.189036,0.130848,0.076963,0,0.112681,0.024575,0.016068,63804,1.65,96.6,21.2,Suburban,NA,0
CO,3884520,DK,03,08101002100,C,F,NPA,I,65,5000,46,3035e6,0.7609,N,2,2,80.5,0,1,0,0,1,0,1,0,GN,DO,0.054,0.163,0.126,0.165289,0.046832,0.080484,0,0,0,0.787879,0.707424,0.19802,0.055375,0,0.056968,0.200873,0,14313,91.84,49,56.8,Suburban,NA,0
CO,2419869,No,03,08101002907,C,M,REP,A,70,26000,47,3035e6,0.7371,Y,2,1,69,0,2,0,0,0,0,0,2,MN,R,0.923,0.504,0.534,0.803915,0.037601,0.007771,0.010255,0,0.013362,0.134866,0.120758,0.097561,0.125109,0,0.200446,0,0.041831,73547,1.47,98.1,14.2,Rural,NA,0
CO,3369151,Yes,03,08101002908,C,F,NPA,A,74,154000,46,3035e6,0.884,N,2,1,74.5,0,2,0,0,0,0,1,0,MN,DO,0.864,0.353,0.295,0.581215,0,0.001209,0.002578,0,0.004788,0.40884,0.095472,0.041406,0.106081,0.017495,0.12979,0.036417,0,43827,90.55,95.4,58.1,Rural,HH,1
CO,3095290,Yes,03,08101003001,C,F,DEM,A,47,21000,47,3035e6,0.5752,N,3,2,60.67,0,3,0,0,0,0,3,0,MN,D,0.455,0.237,0.222,0.869565,0,0.014771,0,0.033816,0,0.096618,0.375,0,0.235556,0.002655,0.091111,0.197917,0,12292,95.65,87,66,Rural,NA,0
CO,3167969,No,03,08101002700,C,F,REP,A,61,34000,46,3035e6,0.4942,Y,3,2,67,0,3,0,0,0,0,0,2,MN,R,0.869,0.263,0.413,0.403171,0,0,0,0,0,0.596829,0.180962,0.218785,0.043336,0,0.204481,0.131799,0,41279,4.54,96,23,Suburban,NA,0
CO,3434237,Yes,03,08101002807,C,F,NPA,A,35,20000,46,3035e6,0.4133,N,3,3,35,2,3,0,0,0,0,0,0,MC,O,0.546,0.359,0.206,0.438509,0.045963,0.003916,0,0,0,0.515528,0.159011,0.043902,0.061453,0,0.112681,0.088339,0,40417,48.79,89,47.4,Suburban,NA,0
CO,3690025,No,03,08101002806,C,F,NPA,A,38,103000,46,3035e6,0.2514,N,2,1,39,3,2,0,0,0,0,0,0,MC,O,0.942,0.588,0.247,0.734768,0.008791,0.002728,0,0.003031,0.0097,0.24371,0.149088,0.080827,0.14823,0,0.172566,0.025377,0.065821,62523,81.67,90.8,56.4,Rural,HH,1
CO,4668006,No,03,08101002903,C,F,DEM,A,82,59000,47,3035e6,0.7371,Y,2,1,81.5,0,2,0,0,0,0,2,0,MN,D,0.875,0.219,0.153,0.57013,0,0.012511,0.005531,0,0.008692,0.408534,0.183985,0.146035,0.083724,0.002891,0.16703,0.085796,0.007626,50657,98.07,98.6,71,Suburban,HH,1
CO,3086135,No,03,08101003103,C,M,DEM,A,33,52000,62,3036e6,0.8181,N,2,1,49,0,2,0,0,0,0,2,0,MN,D,0.12,0.491,0.389,0.767442,0,0.016967,0.003171,0,0,0.194503,0.257453,0.058824,0.030792,0,0.148855,0.054201,0,52806,96.3,94.9,65.6,Rural,NA,0
CO,8186,No,03,08101002906,C,F,NPA,A,66,114000,46,3035e6,0.912,N,2,1,67,0,2,0,0,0,0,0,0,MN,O,0.944,0.419,0.376,0.845841,0,0.012415,0.007563,0,0.044793,0.101803,0.127436,0.108501,0.130998,0,0.159252,0.031484,0.055472,74148,73.01,98.9,54.6,Rural,NA,0
CO,4034420,No,03,08101002500,H,M,DEM,A,33,28000,46,3035e6,0.7371,N,3,1,39,2,0,0,0,3,0,3,0,GN,D,0.731,0.337,0.354,0.21243,0,0.003173,0,0,0.012059,0.77551,0.316384,0.1247,0.030395,0,0.100794,0.19209,0,39750,94.12,90,59,Suburban,NA,0
CO,4963045,DK,03,08101001000,C,F,DEM,A,81,5000,62,3036e6,0.4133,Y,1,1,81,0,1,0,0,0,0,1,0,S,D,0.112,0.117,0.143,0.272076,0,0,0,0,0.006563,0.72136,0.33913,0.012027,0.008101,0,0.103719,0.217391,0,35625,98.42,90.5,64.6,Suburban,NA,0
CO,3897492,Yes,03,08101002907,C,M,REP,A,70,46000,47,3035e6,0.98,N,2,1,69.5,0,2,0,0,0,0,0,2,MN,R,0.937,0.367,0.6,0.803915,0.037601,0.007771,0.010255,0,0.013362,0.134866,0.120758,0.097561,0.125109,0,0.200446,0,0.041831,73547,2.11,92.5,20.9,Rural,NA,0
CO,1745869,DK,03,08101002907,C,F,NPA,A,58,79000,46,3035e6,0.7969,N,2,2,58.5,0,2,0,0,0,0,0,0,O,O,0.534,0.469,0.297,0.806054,0,0.007771,0.005632,0,0.016191,0.162971,0.051988,0.133034,0.107278,0,0.200446,0.005097,0.033639,76083,51.53,94.5,45.6,Rural,NA,0
CO,2745198,Yes,03,08101002807,C,F,REP,A,71,82000,46,3035e6,0.912,Y,2,1,75.5,0,2,0,0,0,0,0,2,MN,R,0.759,0.28,0.287,0.575455,0,0.003916,0.02922,0,0,0.395325,0.189036,0.130848,0.076963,0,0.112681,0.024575,0.016068,63804,2.51,96.6,22,Suburban,NA,0
CO,3590686,Yes,03,08101002808,C,M,REP,A,58,165000,46,3035e6,0.2738,N,3,1,59,0,2,1,0,0,0,0,2,MN,R,0.922,0.738,0.599,0.678096,0,0.005032,0.006858,0,0,0.312626,0.249423,0.078203,0.194866,0,0.199599,0.020785,0.13164,103636,2.11,95,22.4,Suburban,NA,0
CO,3751315,Yes,03,08101000904,H,M,NPA,A,44,83000,47,3035e6,0.9712,Y,2,1,43.5,1,0,0,0,2,0,1,0,MC,DO,0.952,0.365,0.516,0.393198,0.008353,0.004111,0.038186,0,0.02685,0.533413,0.199257,0.065126,0.068581,0,0.170822,0.257426,0,31061,83.4,96.7,49,Suburban,NA,0
CO,4597833,Yes,03,08101000905,C,F,NPA,A,39,114000,47,3035e6,0.2738,N,2,2,53,1,2,0,0,0,0,1,0,GN,DO,0.158,0.577,0.12,0.369032,0,0.004693,0.027097,0,0.012903,0.590968,0.375321,0.034137,0.065173,0,0.045957,0.089974,0.017995,41893,88.88,68.7,64.8,Suburban,NA,0
CO,4480111,Yes,03,08101002907,C,M,REP,A,78,131000,46,3035e6,0.6225,Y,2,1,73.5,0,2,0,0,0,0,0,2,MN,R,0.917,0.441,0.554,0.803915,0.037601,0.007771,0.010255,0,0.013362,0.134866,0.120758,0.097561,0.125109,0,0.200446,0,0.041831,73547,2.81,94,16.7,Rural,NA,0
CO,3903679,Yes,03,08101002903,C,M,DEM,A,39,60000,47,3035e6,0.4481,N,2,2,42.5,0,2,0,0,0,0,1,0,SS,D,0.221,0.464,0.347,0.608452,0.049645,0.012511,0.01773,0,0.020095,0.304078,0.188406,0.097651,0.070886,0.002891,0.16703,0.012681,0.006341,59922,91.48,85.6,60.8,Rural,Active,1
CO,4426334,No,03,08101001500,C,M,NPA,A,59,64000,46,3035e6,0.4118,N,2,2,59,0,2,0,0,0,0,0,0,SS,O,0.264,0.51,0.428,0.688506,0.018391,0.009337,0.037931,0.014943,0.009195,0.231034,0.201946,0.059382,0.19969,0,0.149183,0.026764,0,32019,52.92,77.1,44.9,Suburban,NA,0
CO,2139601,Yes,03,08005005952,C,M,REP,A,48,72000,46,3035e6,0.6225,Y,4,2,41.25,0,4,0,0,0,0,0,2,MN,RO,0.931,0.572,0.511,0.589075,0.021161,0.014587,0.138287,0,0.042323,0.188484,0.193405,0.116649,0.12199,0,0.104943,0.046346,0.011586,42135,4.04,95.8,27.2,Urban,NA,0
CO,62098,No,03,08101002909,C,F,DEM,I,66,55000,46,3035e6,0.2738,N,3,1,68,0,3,0,0,0,0,1,1,MN,DR,0.878,0.252,0.3,0.767789,0.015248,0.009121,0.006353,0,0.007624,0.194091,0.085232,0.055983,0.089773,0,0.162446,0.007595,0.04135,68594,86.84,63.1,39.9,Rural,NA,0
CO,660207,No,03,08101002808,H,F,DEM,A,72,96000,46,3035e6,0.9718,Y,2,1,73,0,0,0,0,2,0,2,0,O,D,0.949,0.436,0.252,0.678096,0,0.005032,0.006858,0,0,0.312626,0.249423,0.078203,0.194866,0,0.199599,0.020785,0.13164,103636,95.98,98.5,60.4,Suburban,NA,0
CO,3190652,No,03,08101001800,C,F,DEM,A,75,5000,46,3035e6,0.8918,Y,4,3,61.25,0,4,0,0,0,0,2,0,MN,DO,0.204,0.251,0.158,0.533217,0.054196,0,0,0,0.030594,0.381993,0.245161,0.281465,0.04271,0,0.158362,0.019355,0,25250,99.42,98.7,67.5,Suburban,NA,0
CO,4801382,Yes,03,08101001700,C,M,REP,A,74,60000,46,3035e6,0.9718,Y,1,1,74,0,1,0,0,0,0,0,1,S,R,0.145,0.38,0.473,0.703895,0,0.004001,0,0,0.013173,0.282932,0.092647,0.055156,0.067044,0,0.133692,0.038235,0.025,56354,6.19,98.2,22.8,Suburban,NA,0
CO,4943382,No,03,08101002700,C,F,DEM,A,76,9000,46,3035e6,0.8118,Y,3,1,70,0,3,0,0,0,0,3,0,GN,D,0.759,0.146,0.26,0.340956,0,0,0.143451,0,0,0.515593,0.298578,0.269231,0.043676,0,0.204481,0.113744,0,40568,95.85,98.8,54.6,Suburban,NA,0
CO,4566057,No,03,08101002700,H,F,REP,A,78,39000,46,3035e6,0.8918,Y,2,1,80,0,1,0,0,1,0,0,2,MN,R,0.904,0.14,0.291,0.717742,0,0,0,0.0625,0,0.219758,0.090196,0,0.043676,0,0.204481,0.05098,0,34150,2.96,98.9,27.7,Suburban,NA,0
CO,3701470,No,03,08101002700,C,F,REP,A,88,5000,46,3035e6,0.9718,Y,3,1,69.33,0,3,0,0,0,0,1,1,GN,DR,0.385,0.145,0.159,0.717742,0,0,0,0.0625,0,0.219758,0.090196,0,0.043676,0,0.204481,0.05098,0,34150,21.06,99.1,42.6,Suburban,NA,0
CO,1897092,No,03,08101002801,C,M,DEM,A,75,58000,46,3035e6,0.8918,Y,3,1,73.5,0,2,0,0,1,0,2,0,MN,D,0.839,0.256,0.554,0.494613,0,0.009282,0,0.013712,0,0.491675,0.348786,0,0.0252,0.006841,0.143401,0.04415,0,35795,93.98,98.7,49,Suburban,NA,0
CO,4754562,No,03,08101002808,H,F,DEM,A,73,225000,46,3035e6,0.9718,N,2,1,74.5,0,0,0,0,2,0,2,0,MN,D,0.935,0.491,0.226,0.678096,0,0.005032,0.006858,0,0,0.312626,0.249423,0.078203,0.194866,0,0.199599,0.020785,0.13164,103636,74.19,97.2,42.8,Suburban,NA,0
CO,2236679,No,03,08101002200,H,F,DEM,A,86,5000,46,3035e6,0.5718,Y,2,1,81,0,0,0,0,2,0,2,0,O,D,0.172,0.135,0.097,0.177994,0,0.015331,0,0,0.042071,0.779935,0.588652,0.141667,0.012945,0,0.074434,0.216312,0,27273,98.2,98.9,59.3,Suburban,NA,0
CO,1697723,No,03,08101002909,C,F,DEM,A,63,113000,46,3035e6,0.8918,Y,4,3,45,0,4,0,0,0,0,2,0,MN,DO,0.877,0.443,0.283,0.767789,0.015248,0.009121,0.006353,0,0.007624,0.194091,0.085232,0.055983,0.089773,0,0.162446,0.007595,0.04135,68594,98.22,99.3,67.5,Rural,NA,0
CO,4323220,No,03,08101002807,C,F,DEM,A,76,52000,46,3035e6,0.8918,Y,2,2,67.5,0,2,0,0,0,0,1,1,GN,DR,0.186,0.234,0.149,0.575455,0,0.003916,0.02922,0,0,0.395325,0.189036,0.130848,0.076963,0,0.112681,0.024575,0.016068,63804,97.59,98.4,64.5,Suburban,NA,0
CO,1969462,Yes,03,08101002907,C,F,REP,A,77,100000,46,3035e6,0.9718,Y,2,1,79.5,0,2,0,0,0,0,0,2,MN,R,0.865,0.339,0.355,0.806054,0,0.007771,0.005632,0,0.016191,0.162971,0.051988,0.133034,0.107278,0,0.200446,0.005097,0.033639,76083,0.78,99.1,24.5,Rural,NA,0
CO,393193,No,03,08101002500,C,M,DEM,A,88,59000,46,3035e6,0.9718,Y,3,1,82,0,3,0,0,0,0,1,0,MN,D,0.672,0.194,0.371,0.493849,0,0.003173,0,0,0.087873,0.418278,0.169435,0,0.053528,0,0.100794,0.196013,0,24241,96.14,96.5,48.6,Suburban,NA,0
CO,2331120,Yes,03,08101002801,C,F,REP,I,83,66000,46,3035e6,0.8118,Y,2,1,82.5,0,2,0,0,0,0,0,2,MN,R,0.885,0.13,0.329,0.355405,0,0.009282,0,0,0.039189,0.605405,0.128788,0.046512,0.062257,0.006841,0.143401,0,0,58264,1.94,82.9,24.1,Suburban,NA,0
CO,3858036,DK,03,08101001600,C,M,DEM,A,88,42000,46,3035e6,0.9718,Y,2,1,86,0,2,0,0,0,0,2,0,MN,D,0.84,0.226,0.354,0.703422,0,0,0,0,0.013308,0.28327,0.146154,0.379679,0.078431,0,0.185033,0,0,32386,71.67,98.8,24.9,Suburban,NA,0
CO,4515477,No,03,08101002808,H,M,DEM,A,59,211000,46,3035e6,0.9718,Y,4,1,42,1,0,0,0,4,0,3,0,MC,DO,0.947,0.652,0.685,0.678096,0,0.005032,0.006858,0,0,0.312626,0.249423,0.078203,0.194866,0,0.199599,0.020785,0.13164,103636,99.19,98.8,68.3,Suburban,NA,0
CO,2168805,DK,03,08101001000,H,M,NPA,A,47,46000,62,3036e6,0.8118,Y,4,3,46,2,0,0,0,4,0,2,0,MC,D,0.971,0.231,0.565,0.272076,0,0,0,0,0.006563,0.72136,0.33913,0.012027,0.008101,0,0.103719,0.217391,0,35625,95.39,94.2,45,Suburban,NA,0
CO,712459,Yes,03,08101002907,C,F,REP,A,84,33000,46,3035e6,0.8118,Y,2,1,85,0,2,0,0,0,0,0,2,O,R,0.88,0.217,0.223,0.803915,0.037601,0.007771,0.010255,0,0.013362,0.134866,0.120758,0.097561,0.125109,0,0.200446,0,0.041831,73547,5.63,97.7,34.8,Rural,NA,0
CO,3283280,No,03,08101002905,C,F,DEM,A,61,51000,47,3035e6,0.8918,Y,2,1,77.5,0,2,0,0,0,0,2,0,GN,D,0.042,0.292,0.293,0.910331,0,0.009702,0,0,0,0.089669,0.07234,0.043103,0.096685,0.012475,0.218229,0,0,56250,99.21,98.3,73.8,Rural,NA,0
CO,4214275,No,03,08101002500,C,F,DEM,A,60,5000,46,3035e6,0.5718,Y,2,1,60,0,2,0,0,0,0,1,0,O,D,0.636,0.285,0.296,0.21243,0,0.003173,0,0,0.012059,0.77551,0.316384,0.1247,0.030395,0,0.100794,0.19209,0,39750,92.76,97.6,58.6,Suburban,NA,0
CO,136173,DK,03,08101001500,H,M,DEM,A,48,31000,46,3035e6,0.4918,Y,4,1,61.5,0,2,0,0,2,0,4,0,GN,D,0.722,0.301,0.467,0.688506,0.018391,0.009337,0.037931,0.014943,0.009195,0.231034,0.201946,0.059382,0.19969,0,0.149183,0.026764,0,32019,97.84,98,62.2,Suburban,NA,0
CO,2255407,Yes,03,08101002909,C,M,REP,A,59,91000,46,3035e6,0.4118,Y,2,1,59,0,2,0,0,0,0,0,2,MN,R,0.96,0.582,0.611,0.767789,0.015248,0.009121,0.006353,0,0.007624,0.194091,0.085232,0.055983,0.089773,0,0.162446,0.007595,0.04135,68594,2.03,95.2,20.4,Rural,NA,0
CO,237559,DK,03,UNKNOWN,H,M,NPA,A,35,NA,46,3035e6,1,N,2,2,33.5,0,0,0,0,2,0,1,0,O,DO,0.431,0.371,0.398,0.562029,0.015304,0.008029,0.0068,7.93e-4,0.017027,0.392064,0.198371,0.121496,0.071661,0.001809,0.150632,0.087615,0.018025,40805,76.1,71.5,49.1,NA,NA,0
CO,4339320,No,03,08101002802,H,M,DEM,A,53,57000,46,3035e6,0.7318,N,4,1,39.75,0,0,0,0,4,0,3,0,MN,D,0.888,0.398,0.567,0.467045,0.014883,0.003046,0,0,0,0.510985,0.215625,0.113971,0.052581,0,0.156514,0.059375,0,40563,95.64,91.8,59.3,Suburban,NA,0
CO,4334117,Yes,03,08101002907,C,M,REP,A,53,45000,46,3035e6,0.4918,N,5,3,35.2,0,5,0,0,0,0,2,1,MN,DR,0.931,0.534,0.523,0.803915,0.037601,0.007771,0.010255,0,0.013362,0.134866,0.120758,0.097561,0.125109,0,0.200446,0,0.041831,73547,18.06,43.3,44.2,Rural,NA,0
CO,2435801,No,03,08101002500,C,F,DEM,A,81,5000,46,3035e6,0.9718,Y,2,1,83.5,0,2,0,0,0,0,2,0,O,D,0.85,0.093,0.259,0.40389,0,0.003173,0,0,0.009153,0.586957,0.32199,0.090164,0.045775,0,0.100794,0.125654,0.044503,33026,99.21,98.8,69.5,Suburban,HH,1
CO,2507230,No,03,08101000902,C,F,DEM,A,65,24000,47,3035e6,0.9718,Y,2,2,62.5,0,2,0,0,0,0,2,0,SS,D,0.229,0.323,0.205,0.487371,0.089336,0.012713,0.004677,0,0.027596,0.39102,0.190789,0.100248,0.066917,0.006118,0.19557,0.098684,0.019737,46613,99.7,97.9,75.2,Suburban,NA,0
CO,2920466,DK,03,08101002905,C,F,REP,A,45,70000,47,3035e6,0.7318,Y,3,2,43,1,3,0,0,0,0,2,1,O,DR,0.591,0.364,0.361,0.647551,0,0.009702,0,0,0.072879,0.27957,0.079545,0.099631,0.049541,0.012475,0.218229,0,0,87778,37.87,95.9,45.7,Rural,NA,0
CO,2443315,No,03,08101002909,C,M,DEM,A,86,103000,46,3035e6,0.8118,Y,2,1,84.5,0,2,0,0,0,0,1,0,MN,D,0.855,0.417,0.447,0.767789,0.015248,0.009121,0.006353,0,0.007624,0.194091,0.085232,0.055983,0.089773,0,0.162446,0.007595,0.04135,68594,80.38,98.2,45.3,Rural,NA,0
CO,2829597,Yes,03,08101000905,C,M,DEM,A,35,5000,47,3035e6,0.9718,Y,2,1,50,0,2,0,0,0,0,2,0,GN,D,0.121,0.355,0.336,0.49115,0.093658,0.004693,0,0,0.066372,0.328909,0.144345,0.073746,0.115497,0,0.045957,0.087798,0,27706,98.24,92.1,67.5,Suburban,NA,0
CO,4507141,Yes,03,08101001700,C,F,DEM,A,82,5000,46,3035e6,0.5718,N,1,1,82,0,1,0,0,0,0,1,0,S,D,0.049,0.206,0.094,0.716771,0,0.004001,0,0,6.96e-4,0.282533,0.133229,0.071556,0.143805,0,0.133692,0.056426,0.018809,22246,90.05,94.1,56.3,Suburban,NA,0
CO,1009589,Yes,03,08101002907,C,F,NPA,A,40,185000,46,3035e6,0.8918,N,4,2,66.75,4,4,0,0,0,0,0,2,MC,RO,0.868,0.594,0.363,0.806054,0,0.007771,0.005632,0,0.016191,0.162971,0.051988,0.133034,0.107278,0,0.200446,0.005097,0.033639,76083,19.93,97,22,Rural,NA,0
CO,558326,DK,03,08101000904,C,F,REP,A,76,47000,47,3035e6,0.6561,Y,5,4,75.8,1,5,0,0,0,0,0,5,GN,R,0.789,0.206,0.219,0.711425,0,0.004111,0,0,0.053004,0.235571,0.227488,0.12069,0.069021,0,0.170822,0.111374,0,31806,2.57,98.9,28.8,Suburban,NA,0
CO,2911994,Yes,03,08101002808,C,M,REP,A,76,165000,46,3035e6,0.884,Y,4,2,66.25,0,4,0,0,0,0,1,2,MN,DR,0.916,0.605,0.521,0.678096,0,0.005032,0.006858,0,0,0.312626,0.249423,0.078203,0.194866,0,0.199599,0.020785,0.13164,103636,3.17,95.4,20.4,Suburban,NA,0
CO,4300663,No,03,08101002905,C,M,REP,A,30,48000,47,3035e6,0.3679,N,6,4,39,0,5,0,0,1,0,0,2,MN,R,0.531,0.418,0.545,0.833735,0,0.009702,0,0,0.066667,0.084337,0.129187,0.093802,0.025641,0.012475,0.218229,0.114833,0,57778,5.13,81.9,26.1,Rural,NA,0
CO,3037548,No,03,08101000500,C,F,DEM,A,64,17000,47,3035e6,0.8918,Y,1,1,64,0,1,0,0,0,0,1,0,S,D,0.192,0.351,0.203,0.776543,0,0.003167,0,0,0.019753,0.203704,0.137195,0.051447,0.097015,0,0.12218999999999999,0.02439,0.021341,44405,99.16,98.8,69.6,Suburban,NA,0
CO,2991665,No,03,08101000700,H,M,DEM,A,62,5000,47,3035e6,0.5353,Y,2,2,72,0,1,0,0,1,0,2,0,GN,D,0.184,0.284,0.336,0.73064,0,0.02111,0,0,0,0.26936,0.270758,0.363636,0.038328,0,0.077491,0.151625,0,13371,95.82,91.9,65.2,Rural,NA,0
CO,3764592,DK,03,08101002906,C,F,REP,A,64,197000,46,3035e6,0.8918,Y,3,1,55.67,0,3,0,0,0,0,1,2,MN,DR,0.884,0.849,0.296,0.845841,0,0.012415,0.007563,0,0.044793,0.101803,0.127436,0.108501,0.130998,0,0.159252,0.031484,0.055472,74148,4.16,99.3,32,Rural,NA,0
CO,870719,Yes,03,08101002801,U,F,REP,A,51,83000,46,3035e6,0.8181,Y,2,1,56.5,0,1,0,0,0,1,1,1,MN,DR,0.816,0.378,0.363,0.65704,0,0.009282,0.015644,0,0.050542,0.276775,0.150602,0.21547,0.080764,0.006841,0.143401,0,0,26447,4.84,99.5,33.4,Suburban,NA,0
CO,1996451,No,03,08101000200,H,M,DEM,A,63,51000,47,3035e6,0.6777,Y,3,1,36.33,0,0,0,0,3,0,3,0,GN,D,0.6,0.28,0.409,0.449654,0,0,0,0.012298,0,0.538048,0.176909,0.081023,0.04129,0,0.129918,0.1527,0,29212,98,92.6,65.8,Rural,NA,0
CO,3285162,No,03,08101001700,C,M,DEM,A,94,19000,46,3035e6,0.8918,N,1,1,94,0,1,0,0,0,0,1,0,S,D,0.073,0.224,0.278,0.716771,0,0.004001,0,0,6.96e-4,0.282533,0.133229,0.071556,0.143805,0,0.133692,0.056426,0.018809,22246,96.73,81.5,56.9,Suburban,NA,0
CO,4575851,DK,03,08101002908,C,F,DEM,A,36,45000,47,3035e6,0.9169,N,4,3,50.25,0,3,0,0,1,0,2,1,MN,DR,0.876,0.456,0.271,0.659084,0.033474,0.001209,0,0,0.021124,0.276243,0.129918,0.099624,0.011712,0.017495,0.12979,0.002745,0.009149,48780,73.18,95.7,47.7,Rural,NA,0
CO,4626872,Yes,03,08101002903,C,M,LIB,A,29,78000,62,3036e6,0.4338,N,2,1,30.5,0,2,0,0,0,0,0,1,O,RO,0.893,0.308,0.598,0.57013,0,0.012511,0.005531,0,0.008692,0.408534,0.183985,0.146035,0.083724,0.002891,0.16703,0.085796,0.007626,50657,44.46,48.1,44.8,Suburban,NA,0
CO,4386827,DK,03,08101002500,C,F,REP,A,35,NA,46,3035e6,0.3308,N,3,3,43.33,NA,3,0,0,0,0,0,1,O,RO,0.406,0.378,0.234,0.493849,0,0.003173,0,0,0.087873,0.418278,0.169435,0,0.053528,0,0.100794,0.196013,0,24241,9.41,67.8,38.9,Suburban,NA,0
CO,3865985,Yes,03,08101000500,C,M,REP,A,88,26000,47,3035e6,0.9718,Y,3,1,88,0,3,0,0,0,0,0,2,MN,R,0.825,0.19,0.474,0.803204,0.020595,0.003167,0,0,0,0.176201,0.137931,0.061224,0.093948,0,0.12218999999999999,0,0.055172,34904,2.74,94,22,Suburban,NA,0
CO,2755738,Yes,03,08101000500,C,F,REP,A,71,74000,47,3035e6,0.8918,Y,3,1,61.67,0,3,0,0,0,0,0,2,MN,R,0.683,0.46,0.262,0.555046,0,0.003167,0.012232,0,0,0.423547,0.280576,0,0.222,0,0.12218999999999999,0.028777,0.122302,62692,0.81,98.9,19.3,Suburban,NA,0
CO,2103615,Yes,03,08101002903,C,M,NPA,A,77,72000,47,3035e6,0.8918,Y,3,2,64.67,0,3,0,0,0,0,0,1,MN,RO,0.907,0.383,0.487,0.57013,0,0.012511,0.005531,0,0.008692,0.408534,0.183985,0.146035,0.083724,0.002891,0.16703,0.085796,0.007626,50657,16.78,95.8,24.7,Suburban,NA,0
CO,2516929,Yes,03,08101000904,C,F,REP,A,80,49000,47,3035e6,0.8118,Y,3,2,88,0,3,0,0,0,0,0,1,MN,RO,0.817,0.222,0.24,0.649217,0.017809,0.004111,0,0,0.002698,0.320561,0.194915,0.092105,0.120073,0,0.170822,0.032203,0.028814,52679,2.63,96.7,23.9,Suburban,NA,0
CO,3292908,No,03,08101000904,C,M,DEM,A,80,69000,47,3035e6,0.9718,Y,2,1,77,0,2,0,0,0,0,1,0,MN,D,0.845,0.444,0.455,0.649217,0.017809,0.004111,0,0,0.002698,0.320561,0.194915,0.092105,0.120073,0,0.170822,0.032203,0.028814,52679,94.06,95.4,49.3,Suburban,Active,1
CO,4783522,Yes,03,08101000800,H,F,DEM,A,71,42000,62,3036e6,0.8918,Y,4,2,58,0,0,0,0,4,0,2,0,MN,DO,0.711,0.164,0.224,0.609164,0,0.004637,0,0,0,0.390836,0.283237,0.03125,0.098101,0,0.082834,0.052023,0,22216,98.12,98.8,69.3,Suburban,NA,0
CO,2806459,Yes,03,08101002802,C,M,DEM,A,69,62000,46,3035e6,0.8918,Y,2,1,69.5,0,2,0,0,0,0,2,0,MN,D,0.9,0.364,0.516,0.467045,0.014883,0.003046,0,0,0,0.510985,0.215625,0.113971,0.052581,0,0.156514,0.059375,0,40563,98.23,98.6,61.7,Suburban,HH,1
