state	test_id	member_type_status
CO	4907407	Retired
CO	1922257	Retired
CO	4767911	HH
CO	384549	Retired
CO	2499700	Retired
CO	4964600	Retired
CO	936932	Active
CO	336572	HH
CO	4878468	Active
CO	529359	Retired
CO	3990387	HH
CO	2752509	Active
CO	3812115	HH
CO	1198145	HH
CO	960050	HH
CO	4331086	HH
CO	2732062	HH
CO	596613	Active
CO	852660	Retired
CO	838028	Active
CO	1094473	Active
CO	809712	HH
CO	4065827	HH
CO	4199711	Active
CO	979871	Active
CO	979871	Active
CO	2702573	HH
CO	4005460	HH
CO	464408	Active
CO	2536761	HH
CO	2266540	HH
CO	3339733	Active
CO	2420135	Active
CO	2101903	Active
CO	1771692	Retired
CO	1606214	HH
CO	1273045	Retired
CO	1225392	Active
CO	4175188	Active
CO	1725897	HH
CO	3039277	Retired
CO	4773139	HH
CO	4581504	Active
CO	549198	Active
CO	4165099	Retired
CO	4292361	HH
CO	4685172	Retired
CO	3449303	HH
CO	4468614	HH
CO	849553	Active
CO	3573419	HH
CO	4264760	HH
CO	1464941	HH
CO	1321706	Retired
CO	831539	Active
CO	1545661	HH
CO	4663822	HH
CO	2244356	HH
CO	2071452	HH
CO	3061635	Retired
CO	1731230	Retired
CO	4275222	Active
CO	3323800	HH
CO	3060199	Active
CO	1765713	HH
CO	3401728	Retired
CO	2747090	HH
CO	1056530	Retired
CO	1949470	Retired
CO	4437591	Retired
CO	4024143	HH
CO	3159767	HH
CO	1697216	Active
CO	2863488	Retired
CO	2185444	Retired
CO	4320414	HH
CO	29101	Retired
CO	2724891	HH
CO	665663	Active
CO	4387589	HH
CO	1619553	HH
CO	1308410	Active
CO	833287	HH
CO	3799273	HH
CO	2853564	HH
CO	1108935	Active
CO	4514666	Active
CO	1421799	HH
CO	3171710	HH
CO	4003861	HH
CO	1519237	Active
CO	1770205	Retired
CO	4988363	Retired
CO	1522235	HH
CO	567462	HH
CO	3438442	HH
CO	3847275	HH
CO	2932281	HH
CO	2830338	Active
CO	2735233	HH
CO	4290465	HH
CO	2224817	Active
CO	1922458	Retired
CO	3515220	Retired
CO	3081822	Retired
CO	3225250	Active
CO	2808983	Retired
CO	1476603	Retired
CO	2756115	HH
CO	4131992	Active
CO	1108224	Retired
CO	2282999	Active
CO	1863238	Retired
CO	666498	HH
CO	321144	HH
CO	3571280	Active
CO	1110736	Active
CO	2258095	HH
CO	2060663	Active
CO	4206471	Retired
CO	4338544	Retired
CO	4759805	Retired
CO	1807029	Active
CO	3356288	Retired
CO	158829	Retired
CO	4716969	Retired
CO	1147956	HH
CO	3948702	HH
CO	4303486	HH
CO	362577	HH
CO	300299	HH
CO	4083397	Retired
CO	6047	HH
CO	4106039	Retired
CO	2119063	Retired
CO	638661	Retired
CO	3713545	Active
CO	4919435	HH
CO	2130687	HH
CO	2310755	HH
CO	3713603	HH
AZ	1869472	Retired
CO	4356159	HH
CO	316484	HH
CO	1381034	Active
CO	3787771	Active
CO	4687473	HH
CO	1921143	HH
CO	2128062	HH
CO	1966397	HH
CO	4910774	Retired
CO	3401144	Retired
CO	879316	HH
CO	4671050	HH
CO	317035	HH
CO	1076352	Retired
CO	3922556	Retired
CO	212944	HH
CO	4583583	Active
CO	2920680	Retired
CO	2691977	HH
CO	153309	Active
CO	1093556	HH
CO	3920331	Retired
CO	1334669	Retired
CO	3679397	Retired
CO	4514131	HH
CO	755393	Retired
CO	1454753	HH
CO	651675	Retired
CO	3325802	Retired
CO	3985698	Retired
CO	3170880	HH
CO	1264543	HH
CO	4507226	HH
CO	118805	HH
CO	2159965	HH
CO	1812151	HH
CO	2388044	HH
CO	1653463	HH
CO	1034621	HH
CO	1143578	HH
CO	2471540	Active
CO	1289540	Active
CO	2200990	Active
CO	3929290	Active
CO	2061928	Active
CO	2050399	Active
CO	4895326	HH
CO	514868	Active
CO	3244174	Active
CO	4334	Active
CO	4951753	Active
CO	1222768	Active
CO	648501	Active
CO	1765202	HH
CO	402260	HH
CO	3226040	HH
CO	1204313	Active
CO	1547617	Active
CO	2085636	HH
CO	909635	HH
CO	4500927	Active
CO	669774	Active
CO	4013003	HH
CO	1058061	Active
CO	4530528	Active
CO	4897440	Active
CO	2602796	Active
CO	3945569	Retired
CO	634507	Retired
CO	3562440	Retired
CO	3803170	Retired
CO	53553	HH
CO	2905347	Retired
CO	1829955	HH
CO	3148335	HH
CO	4402990	HH
CO	484353	HH
CO	3442180	Active
CO	2059244	HH
CO	3767577	Active
CO	3480970	Active
CO	3630015	Active
CO	3855240	Active
CO	1286050	Active
CO	1170254	Active
CO	4610102	Active
CO	3333215	HH
CO	4297786	Retired
CO	1625723	Retired
CO	4134363	HH
CO	3305061	HH
CO	1189906	Retired
CO	2750839	Retired
CO	3892491	HH
CO	2619143	Active
CO	1898395	Active
CO	387192	Retired
CO	1595382	Active
CO	3181317	Active
CO	2290840	HH
CO	868874	Active
CO	473904	Retired
CO	3534401	HH
CO	4347978	Active
CO	2611692	Active
CO	3723281	Retired
CO	138359	Retired
CO	4463041	Retired
CO	3331277	Retired
CO	2841986	HH
CO	624090	Active
CO	1239546	Active
CO	356205	HH
CO	3628371	HH
CO	551509	HH
CO	4412373	HH
CO	3121329	Active
CO	3121329	Retired
CO	3508344	HH
CO	29127	Active
CO	3377045	HH
CO	2123843	HH
CO	1524436	HH
CO	1524436	Active
CO	4299818	Active
CO	4299818	Active
CO	705411	HH
CO	4832310	HH
CO	3665025	HH
CO	4603642	Active
CO	2312666	HH
OR	4282995	HH
CO	2601720	HH
CO	3624788	Active
CO	2527077	HH
CO	4931478	HH
CO	618672	Active
CO	3665972	Active
CO	2837796	HH
CO	1804772	HH
CO	4691167	HH
CO	4321606	HH
CO	1762725	Retired
CO	1499710	Retired
CO	850673	Active
CO	3294074	Active
CO	1107018	Active
CO	4749085	Retired
CO	3670666	Retired
CO	2217392	Retired
CO	1542144	HH
CO	4030855	HH
CO	2664884	HH
CO	11902	Retired
CO	2033214	Retired
CO	1012985	HH
CO	4853045	HH
CO	3983738	Active
CO	365886	Active
CO	2373591	HH
CO	4610790	HH
CO	4890593	HH
CO	3107789	HH
CO	3042450	HH
CO	1762801	HH
CO	2217536	Active
CO	2070549	HH
CO	27634	HH
CO	2632007	Retired
CO	774623	HH
CO	782332	HH
CO	2332572	HH
CO	4928109	HH
CO	2241803	HH
CO	644067	HH
CO	1280829	HH
CO	4328961	HH
CO	3882879	HH
CO	1038224	Active
CO	3631695	Active
CO	2670578	HH
CO	162961	Retired
CO	2972484	Retired
CO	2296980	HH
CO	848915	HH
CO	1138014	HH
CO	2480550	Active
CO	776377	Active
CO	883595	Active
CO	4513979	Retired
CO	915107	Retired
CO	4821034	Active
CO	4092974	Active
CO	1371481	Active
CO	3318066	HH
CO	4671391	HH
CO	2471137	Retired
CO	3228983	HH
CO	2520005	Retired
CO	1698512	HH
CO	884768	HH
CO	3785399	HH
CO	1210751	Retired
CO	3984828	Retired
CO	3961479	HH
CO	1668429	HH
CO	3345955	HH
CO	2542908	HH
CO	2330492	Retired
CO	270904	Retired
CO	316368	Retired
CO	3792597	Active
CO	583453	HH
CO	4054047	Retired
CO	4046769	Retired
CO	1123364	HH
CO	3479884	Retired
CO	1111972	Retired
CO	4245014	HH
CO	3070870	HH
CO	3004280	Active
CO	3972776	HH
CO	1805703	Active
CO	4307576	Active
CO	3215048	Active
CO	1322975	Retired
CO	4124534	HH
CO	2620588	HH
CO	3613693	HH
CO	1264308	Active
CO	4913780	HH
CO	378101	HH
CO	2810680	HH
CO	4408791	Retired
CO	4103418	Retired
CO	2104037	Retired
CO	1871743	Retired
CO	730937	Active
CO	3980833	HH
CO	4259595	HH
CO	2162279	Retired
CO	2679300	Retired
CO	3302069	Active
CO	3601989	HH
CO	156738	Active
CO	1459334	Active
CO	1790733	Active
CO	1970833	HH
CO	4057408	Active
CO	3811860	Active
CO	1472791	Active
CO	3789312	HH
CO	250644	HH
CO	4860685	Active
CO	2244890	Active
CO	194475	Active
CO	114840	HH
CO	4944714	HH
CO	4110317	HH
CO	161071	HH
CO	3796661	Retired
CO	20300	HH
CO	4233534	HH
CO	556680	HH
CO	2490583	Retired
CO	4952791	Active
CO	1272215	HH
CO	2915956	Active
CO	2764044	Retired
CO	1702908	HH
CO	4732662	HH
CO	579876	Active
CO	3435667	Active
CO	4053993	HH
CO	2831406	Active
CO	1695834	Active
CO	1959032	HH
CO	430022	Active
CO	2854376	HH
CO	1781546	Active
CO	402113	HH
CO	136998	Active
CO	3769789	HH
CO	3014566	HH
CO	4086309	Active
CO	1660633	HH
CO	4753195	Active
CO	3500334	Active
CO	4542790	Active
CO	4422404	HH
CO	2664169	HH
CO	1664982	Active
CO	1810332	Active
CO	388079	Active
CO	779471	Retired
CO	1303869	HH
CO	2252650	Active
CO	4827831	Active
CO	3075897	Active
CO	2097439	HH
CO	3543797	HH
CO	2624117	HH
CO	4335022	Active
CO	890068	Active
CO	1223285	Active
CO	3301964	HH
CO	3301964	Active
CO	2861036	Retired
CO	936713	HH
CO	633049	Active
CO	4781579	Active
CO	307835	Active
CO	1893671	HH
CO	1023486	HH
CO	3498221	Retired
CO	759333	Active
CO	3068491	HH
CO	2049190	HH
CO	622155	Active
CO	3900880	Active
CO	2651839	HH
CO	2416105	Active
CO	3261542	Active
CO	113418	Active
CO	4685991	Active
CO	1923086	Active
CO	2325986	HH
CO	311039	Active
CO	1872471	HH
CO	4989671	Active
CO	2111487	Active
CO	2825742	HH
CO	3711734	Active
CO	3112574	HH
CO	133456	HH
CO	133456	Active
CO	3158852	Active
CO	52388	Active
CO	3039253	HH
CO	230643	Active
CO	3866005	Retired
CO	899790	HH
CO	1045187	Active
CO	4986368	HH
CO	1418290	Active
CO	1484769	Active
CO	2630833	Active
CO	2608433	Active
CO	3594496	HH
CO	4627180	Retired
CO	3833675	HH
CO	2391517	HH
CO	493516	Active
CO	1846994	Active
CO	3445164	HH
CO	1834170	HH
CO	3987321	Active
CO	4037221	Active
CO	2511215	Active
CO	4283460	Active
CO	3484673	Active
CO	3133044	Active
CO	3990541	HH
CO	2881786	Active
CO	779644	Active
CO	4701121	Active
CO	1057351	HH
CO	771530	HH
CO	2239561	Active
CO	2089376	Active
CO	2659570	Active
CO	250716	Active
CO	3233478	HH
CO	168447	HH
CO	1122424	HH
CO	52840	Active
CO	3559130	Active
CO	90436	Active
CO	2089498	HH
CO	4621729	HH
CO	2113895	Active
CO	3008048	Active
CO	1287588	Active
CO	1287588	Active
CO	4418781	Active
CO	2729	HH
CO	1865719	Active
CO	4949271	Active
CO	2926536	Active
CO	2121507	Retired
CO	4216240	HH
CO	329356	Active
CO	1439575	Active
CO	1029586	HH
CO	4216932	HH
CO	1226049	HH
CO	2550489	HH
CO	2313459	HH
CO	1069876	Active
CO	2639148	HH
CO	4229331	Active
CO	2424190	Active
CO	461938	Active
CO	4152282	HH
CO	2151854	Active
CO	3375657	Active
CO	3759147	HH
CO	4744798	HH
CO	871097	HH
CO	2731666	HH
CO	3917417	Active
CO	2978162	HH
CO	3583339	HH
CO	3253030	Active
CO	3260002	Active
CO	385226	Active
CO	2652788	Active
CO	2869227	Active
CO	1084463	Active
CO	4545676	Active
CO	4545676	HH
CO	1424728	HH
CO	3091009	Active
CO	1229156	Active
CO	379416	Active
CO	3157785	HH
CO	1018240	Active
CO	3716303	Active
CO	1029536	Active
CO	3729587	Active
CO	998497	HH
CO	3072356	HH
CO	3039371	Active
CO	2450766	Active
CO	2455641	Active
CO	4094206	Active
CO	3954390	HH
CO	4646425	HH
CO	3034780	Active
CO	1172559	Active
CO	4493875	Active
CO	2630541	Active
CO	2341235	HH
CO	2006067	HH
CO	3118014	HH
CO	4977568	HH
CO	934322	Active
CO	2944715	HH
CO	3188183	Retired
CO	4940934	Retired
CO	277162	Active
CO	700467	HH
CO	4518602	HH
CO	4376771	HH
CO	84817	Active
CO	3045901	HH
CO	4884919	Active
CO	3116937	HH
CO	2547472	HH
CO	607623	Active
CO	3724883	Active
CO	2646261	HH
CO	8279	HH
CO	1043106	HH
CO	3310440	HH
CO	2726437	HH
CO	1538201	Active
CO	3299800	HH
CO	2574035	Retired
CO	4827228	Retired
CO	2912613	Retired
CO	772334	Retired
CO	2878546	Active
CO	4832770	HH
CO	4153042	Active
CO	4143802	HH
CO	4083509	HH
CO	3724142	HH
CO	2802125	Active
CO	3851002	HH
CO	1663919	HH
CO	2325208	Active
CO	4517042	HH
CO	4171493	HH
CO	521541	HH
CO	1763214	HH
CO	2582823	Active
CO	891405	HH
CO	4778671	HH
CO	588198	HH
CO	3145665	HH
CO	2802894	Active
CO	4469089	HH
CO	14321	Active
CO	2316254	Retired
CO	4731102	Active
CO	3609967	Active
CO	4412736	Active
CO	46688	HH
CO	2114694	Active
CO	2660907	Active
CO	614445	Active
CO	195250	HH
CO	1440304	Retired
CO	2565203	Retired
CO	2468692	HH
CO	4468367	Active
CO	956231	Active
CO	2301821	HH
CO	1522620	HH
CO	37326	Retired
CO	1630936	Retired
CO	815830	Retired
CO	4773541	HH
CO	3903951	Active
CO	3978424	HH
CO	1596292	Active
CO	4399759	HH
CO	1789936	Active
CO	3063923	HH
CO	4679918	HH
CO	4145759	HH
CO	4265195	Active
CO	2712789	HH
CO	1992419	HH
CO	2111123	Active
CO	2374952	HH
CO	3957670	Active
CO	4318746	HH
CO	962616	HH
CO	1293811	Retired
CO	2459641	Active
CO	4385746	Retired
CO	4349616	Active
CO	3589583	Retired
CO	1726515	Active
CO	1726515	Retired
CO	1343511	HH
CO	2070928	Retired
CO	2070928	Retired
CO	2231972	HH
CO	2307646	HH
CO	4419378	Retired
CO	1505678	Retired
CO	1832536	HH
CO	563838	HH
UT	2660093	Retired
CO	3743646	HH
CO	2889195	Active
CO	3595868	HH
CO	525171	HH
CO	548980	Active
CO	4494427	Active
CO	91292	HH
CO	3670484	Active
CO	198116	HH
CO	3001147	Active
CO	3429387	HH
CO	1786863	Active
CO	759988	Active
CO	1443702	HH
CO	1077584	HH
CO	2481087	HH
CO	4444448	HH
CO	2398419	Active
CO	3290453	Active
CO	1223541	HH
CO	2057517	HH
CO	507126	Active
CO	2647625	Active
CO	2721511	HH
CO	4823322	HH
CO	2697318	HH
CO	3185269	HH
CO	3980803	Active
CO	1112056	Active
CO	2387203	Active
CO	2677098	HH
CO	4635142	Active
CO	1970075	HH
CO	1234416	HH
CO	2338615	Active
CO	517198	HH
CO	4280769	Active
CO	3752231	Active
CO	1084912	HH
CO	4543431	Active
CO	905144	HH
CO	1123369	HH
CO	23796	Active
CO	1749688	HH
CO	2343261	Active
CO	2113148	Active
CO	3412381	Active
CO	1106135	Active
CO	2202739	HH
CO	4301136	HH
CO	3905295	Active
CO	4987922	Active
CO	1580165	HH
CO	490654	HH
CO	921086	HH
CO	131410	Active
CO	4826357	HH
CO	2083252	HH
CO	1205307	Active
CO	543602	HH
CO	1939843	HH
CO	566195	HH
CO	500568	Active
CO	4765680	Retired
CO	4582359	Active
CO	902235	HH
CO	1983379	HH
CO	3394696	Active
CO	1762597	Active
CO	1732696	Active
CO	164343	Retired
CO	2271137	HH
CO	254232	HH
CO	2887503	HH
CO	2638051	HH
CO	4852958	Retired
CO	4707628	HH
CO	1505236	Active
CO	4666845	Active
CO	507297	Active
CO	2210781	Active
CO	2020773	HH
CO	629336	HH
CO	4318724	Active
CO	1547195	Active
CO	1404840	HH
CO	2847605	Active
CO	4311417	Active
CO	327105	HH
CO	3144680	Active
CO	1467785	Active
CO	4840668	HH
CO	4454458	Active
CO	4880127	Active
CO	765970	HH
CO	2635861	Active
CO	4464533	HH
CO	2111919	HH
CO	1520922	Active
CO	1251103	Active
CO	4436687	HH
CO	1616101	Active
CO	1783878	Active
CO	1747814	Active
CO	1910480	Active
CO	3863202	Active
CO	686880	HH
CO	2452771	Active
CO	4646811	Active
CO	3509041	Active
CO	2242431	HH
CO	355800	Active
CO	151528	Retired
CO	4788002	HH
CO	3673193	Active
CO	1015	Retired
CO	4503514	Retired
CO	4503514	Retired
CO	2029868	Active
CO	1926848	Active
CO	2558298	Active
CO	3768957	Active
CO	3945456	Active
CO	2520565	Active
CO	3467854	HH
CO	4615354	HH
CO	1803415	HH
CO	4313560	HH
CO	2354922	Active
CO	1060245	Active
CO	3980971	HH
CO	2397795	HH
CO	1629933	Retired
CO	1001356	Active
CO	2119733	Active
CO	4669675	HH
CO	4263844	HH
CO	2388052	Active
CO	3026825	Active
CO	1597361	Active
CO	3485773	Active
CO	320377	HH
CO	142254	HH
CO	3940095	Active
CO	4105007	HH
CO	4831726	HH
CO	4913145	Active
CO	927241	Active
CO	1907037	Retired
CO	4545073	Active
CO	4798634	Active
CO	3456992	Retired
CO	2310341	Active
CO	2616066	HH
CO	3892707	Active
CO	4128788	HH
CO	934126	Active
CO	4988698	Retired
CO	115154	Active
CO	3362440	Active
CO	4385053	Active
CO	1212013	Active
CO	598853	Active
CO	4176850	Active
CO	1614233	HH
CO	147445	HH
CO	1511236	Active
CO	1145045	Active
CO	4695300	Active
CO	4653956	Active
CO	2937420	HH
CO	2831690	Retired
CO	986215	Active
CO	4129565	Active
CO	1030906	Active
CO	4874179	HH
CO	551292	Active
CO	2953294	Active
CO	2869178	HH
CO	3601940	Retired
CO	2496692	Retired
CO	3546527	Active
CO	4445004	Retired
CO	3846248	HH
CO	2316501	Active
CO	1729448	HH
CO	405466	Retired
CO	1740390	HH
CO	2899282	HH
CO	2899282	Active
CO	55621	Active
CO	958024	HH
CO	3775443	Active
CO	2340188	Active
CO	3842841	HH
CO	633990	Active
CO	3767580	Retired
CO	804603	HH
CO	2752602	HH
CO	1580755	HH
CO	4023219	HH
CO	2130913	HH
CO	3394962	HH
CO	4628069	Active
CO	662507	HH
CO	445329	HH
CO	3825808	Active
CO	2367106	Active
CO	1309979	Active
CO	4262491	Active
CO	4088281	HH
CO	1105493	Active
CO	664652	Active
CO	550264	HH
CO	3630433	HH
CO	578936	Active
CO	420233	HH
CO	1457285	HH
CO	1539732	Retired
CO	479587	HH
CO	4570069	Retired
CO	2679862	HH
CO	4669528	HH
CO	1931789	HH
CO	3738398	Active
CO	3113962	Active
CO	2016886	HH
CO	4623401	Retired
CO	2948092	Active
CO	1601335	Active
CO	2746933	HH
CO	4440766	Retired
CO	818568	HH
CO	3422707	HH
CO	3712197	Active
CO	2593917	Active
CO	4843885	Retired
CO	996984	Retired
CO	1843481	Retired
CO	4246729	Retired
CO	4653325	Retired
CO	4786707	HH
CO	3386119	Active
CO	1479050	Active
CO	720152	Retired
CO	2192029	Active
CO	2042450	Active
CO	1576923	Active
CO	1067329	HH
CO	4750299	HH
CO	4207505	HH
CO	4232163	Active
CO	3650788	Retired
CO	918975	Active
NC	2678673	HH
CO	2311845	Active
CO	1454460	HH
CO	938962	Active
CO	703936	Active
CO	681223	HH
CO	3029297	Active
CO	3441694	Active
CO	316625	Retired
CO	267863	Active
CO	3187072	HH
CO	593764	Retired
CO	919545	Retired
CO	1301521	HH
CO	1839215	Active
CO	3950889	Active
CO	4716790	Retired
CO	89406	Retired
CO	1510661	Active
CO	2237721	Active
CO	3587373	Active
CO	4313011	Retired
CO	30735	Retired
CO	4365216	HH
CO	3969455	Retired
CO	3067029	Retired
CO	704635	Retired
CO	4694771	Active
CO	4207282	HH
CO	4093843	Active
CO	1895114	Active
CO	2096812	Retired
CO	1347655	Active
CO	4165769	Retired
CO	641171	HH
CO	614210	Retired
CO	3658090	Active
CO	1422225	Active
CO	890714	HH
CO	2671600	Active
CO	4377209	Active
CO	2439868	Retired
CO	1688363	HH
CO	499587	HH
CO	4723044	HH
CO	3610216	Retired
CO	2537647	HH
CO	4399689	HH
CO	1528774	Active
CO	955627	Active
CO	36398	HH
CO	2067575	HH
CO	4577132	HH
CO	3456795	Active
CO	1035813	Retired
CO	1035813	Retired
CO	4100639	HH
CO	1898119	HH
CO	2268085	HH
CO	4869191	Retired
CO	970081	HH
CO	1494703	Active
CO	4845545	HH
CO	1356065	HH
CO	1132197	HH
CO	1242656	Retired
CO	1943561	Active
CO	676629	Active
CO	3983310	Active
CO	3590345	Active
ND	535922	Retired
CO	3106275	Retired
CO	4933089	Retired
CO	3954446	Retired
CO	215226	Active
CO	4654766	Active
CO	4967988	HH
CO	2665605	Retired
CO	4792578	HH
CO	2431401	Active
CO	2612844	Active
CO	3208036	HH
CO	2750003	Retired
CO	3939703	Active
CO	4219621	Active
CO	643474	HH
CO	326586	Retired
CO	1994875	Active
CO	2283597	Active
CO	2283597	Retired
CO	4764332	Active
CO	3855062	Active
CO	1269816	HH
CO	3832911	Active
CO	4741740	Active
CO	3411964	Retired
CO	380246	Active
CO	3590878	Active
CO	4858650	Retired
CO	632018	Active
CO	3062474	Active
CO	2034957	Retired
CO	2797940	Active
CO	2030241	Retired
CO	3422184	Retired
CO	3580900	HH
CO	3664725	Active
CO	4833340	HH
CO	3610721	Active
CO	2934856	Active
CO	2934856	Active
CO	3152392	Active
CO	4109513	Active
CO	94007	HH
CO	4796832	HH
CO	4193322	Active
CO	2647713	Active
CO	3979935	Retired
CO	1007474	Retired
CO	3981009	Active
CO	2034023	HH
CO	3151750	HH
CO	2574822	Active
CO	2574822	HH
CO	1476990	HH
CO	2310513	HH
CO	4836747	Retired
CO	4367127	HH
CO	4018256	HH
CO	1615044	Active
CO	2436284	HH
CO	2484475	HH
CO	1814015	HH
CO	2406487	Active
CO	2629289	Active
CO	3929161	HH
CO	4033155	HH
CO	4983750	Active
CO	3781285	HH
CO	3350662	Retired
CO	1150420	Active
CO	2333562	Retired
CO	1351388	Active
CO	1351388	Retired
CO	848485	HH
CO	3494699	HH
CO	734982	Active
CO	4607038	HH
CO	4489164	Active
CO	169588	HH
CO	3557541	HH
CO	4320062	HH
CO	1843575	Retired
CO	1571797	Active
CO	3084577	HH
CO	288413	Active
CO	2292420	Active
CO	2664791	HH
CO	1073714	Active
CO	4523240	Active
CO	3939252	Active
CO	3251690	Retired
CO	4058602	Active
CO	2089762	Active
CO	1382829	Retired
CO	3599000	Active
CO	782369	Retired
CO	2074100	Active
CO	2298579	HH
CO	2936222	HH
CO	716473	Active
CO	452251	HH
CO	4409801	Active
CO	1465078	Retired
CO	1418301	Retired
CO	26345	Retired
CO	3487384	Active
CO	785781	Active
CO	1208310	Active
CO	2100179	HH
CO	617862	Retired
CO	3598717	HH
CO	715017	Active
CO	2215170	Active
CO	433164	Active
CO	3760054	HH
CO	4303533	Retired
CO	2664556	Retired
CO	1113823	Active
CO	1077195	Active
CO	3102415	HH
CO	2925578	Active
CO	3478549	HH
CO	3073132	HH
CO	125314	Retired
CO	1402786	Retired
CO	1254961	Active
CO	2896130	Active
CO	4173460	Active
CO	711317	Retired
CO	2083315	Active
CO	1255014	HH
NE	298742	Retired
CO	2553317	Active
CO	3403495	HH
CO	1125390	Retired
CO	2253810	HH
CO	4687663	Active
CO	4298525	Retired
CO	2761348	HH
AZ	760561	Active
CO	4324641	Active
CO	1228105	Active
CO	3322379	HH
CO	3380871	Retired
CO	1008463	HH
CO	1644147	Retired
CO	591203	HH
CO	4971705	Active
CO	904964	Retired
CO	1984046	HH
CO	2808617	Active
CO	1855578	HH
CO	1192432	Retired
CO	3772314	Active
CO	2915021	HH
CO	2661677	Active
CO	3826861	HH
CO	233072	Retired
CO	4882254	Active
CO	4788817	Retired
CO	4178179	Active
CO	2577894	HH
CO	1048781	Retired
CO	4892461	Active
CO	2279574	Active
CO	2651933	Active
CO	3385207	HH
CO	328353	Retired
CO	3705202	Retired
CO	3291986	Active
CO	4286580	Active
CO	3018933	Active
CO	980713	HH
CO	2775309	Active
CO	1193037	HH
CO	337652	Active
CO	724942	Active
CO	754720	Active
CO	2810290	Active
CO	776470	Active
CO	1774138	Retired
CO	635942	Retired
CO	630684	HH
CO	1899469	Active
CO	838381	Active
CO	2871987	Active
CO	621131	Retired
CO	628914	HH
CO	2760490	HH
CO	1046346	HH
CO	175398	Active
CO	3921690	Active
CO	1019457	Active
CO	1378339	Retired
CO	3177403	Active
IN	2465373	Active
CO	598503	HH
CO	1685362	Retired
CO	2333454	HH
CO	4054217	Active
CO	3560917	HH
CO	340517	HH
CO	1906965	Active
CO	532902	Active
CO	3522972	Active
OH	4468422	Active
CO	4208261	HH
CO	426735	HH
CO	3612800	Retired
CO	3084290	HH
CO	241349	Retired
CO	1567964	HH
CO	1343593	Active
CO	790321	HH
CO	3139077	Active
CO	1104959	HH
CO	1292288	Retired
CO	1764494	Retired
CO	2012537	HH
CO	1749720	Retired
CO	336603	Retired
CO	4062865	Retired
CO	1342617	HH
CO	451882	HH
CO	3313957	HH
CO	1491588	HH
CO	2648619	HH
CO	873452	Retired
CO	4164417	Active
CO	1220335	Active
CO	4768275	Active
CO	1969460	Retired
CO	1552246	Retired
CO	3118356	HH
CO	1402673	HH
CO	4133769	Retired
CO	4765720	Retired
CO	3475424	Active
CO	4757635	Active
CO	1521111	Retired
CO	56999	Active
CO	499002	HH
CO	4566181	HH
CO	2154296	HH
CO	4955513	Active
CO	3899349	Active
CO	3739723	HH
CO	530535	HH
CO	4960286	Active
CO	1023752	HH
CO	3723584	Active
CO	36205	HH
CO	1654580	Active
CO	3949120	HH
CO	1514706	Active
CO	2035248	HH
CO	947584	Active
CO	2556503	Active
CO	3621176	HH
CO	337581	Retired
CO	775954	HH
CO	1493938	Active
CO	721249	HH
CO	2227142	Active
CO	1303671	HH
CO	3079783	Retired
CO	4017821	HH
CO	1478627	Active
CO	2780459	HH
CO	3912033	Retired
CO	1823123	HH
CO	888931	Retired
CO	1648293	HH
CO	540682	Retired
CO	3874552	Retired
CO	3763417	Active
CO	2025404	Active
CO	4382824	HH
CO	2846912	HH
CO	1600191	Retired
CO	2545260	HH
CO	634812	Retired
CO	4742126	HH
CO	2338834	Retired
CO	4281146	Active
CO	699170	HH
CO	3351159	HH
CO	2285750	HH
CO	1448219	Retired
CO	1092887	Retired
CO	3708802	HH
CO	3120635	Active
CO	2315648	Retired
CO	2756339	Active
CO	271080	Retired
CO	277022	HH
CO	2885522	HH
CO	4977762	Retired
CO	1379545	HH
CO	4848006	Retired
CO	1354795	Active
CO	574087	Retired
CO	2198850	HH
CO	4234878	Active
CO	1794854	Active
CO	2456146	Active
CO	4460499	HH
CO	4616049	Retired
CO	3245640	Active
CO	202418	Retired
CO	3500018	Retired
CO	4189848	Retired
CO	614166	Active
CO	3460366	Retired
CO	3235126	HH
CO	3089105	Retired
CO	2974943	HH
CO	4675379	Active
CO	3756030	HH
CO	871840	HH
CO	1768287	Retired
CO	619531	Active
CO	1991575	Retired
CO	366276	Active
CO	4031624	Retired
